Result of replaying M1.tpn on Process 12 (filtered on event attributes)

Index,Case IDs,NumOfCases,IsReliable,"Raw Fitness Cost","Queued States","Num. States","Calculation Time (ms)","Move-Log Fitness","Trace Fitness","Trace Length","Move-Model Fitness",Match
258,"instance_404",1,Yes,"4,00","687,00","391,00","0,00","0,87","0,83","15,00","0,87",[L/M]A|[L/M]C|[L/M]P|[L/M]R|[L]B+complete|[L/M]W|[L]D+complete|[L/M]Y|[L/M]Z|[L/M]V|[L/M]X|[L/M]U|[L/M]T|[L/M]S|[L/M]Q|[M-REAL]D|[M-REAL]B
259,"instance_132",1,Yes,"4,00","764,00","467,00","0,00","0,87","0,83","15,00","0,87",[L/M]A|[L/M]C|[L/M]P|[L/M]Y|[L/M]W|[L]D+complete|[L/M]R|[L/M]X|[L/M]V|[L/M]Z|[L/M]T|[M-REAL]U|[L/M]S|[L/M]Q|[M-REAL]D|[L]U+complete|[L/M]B
260,"instance_36",1,Yes,"10,00","701,00","544,00","15,00","0,64","0,47","11,00","0,54",[M-REAL]A|[M-REAL]C|[L]J+complete|[L]F+complete|[L/M]E|[M-REAL]t4t8|[L/M]I|[L/M]J|[L/M]K|[L/M]I|[M-REAL]J|[M-REAL]t9t5|[M-REAL]F|[L]C+complete|[L]A+complete|[L/M]D|[L/M]B
261,"instance_364",1,Yes,"4,00","603,00","348,00","0,00","0,87","0,83","15,00","0,87",[L/M]A|[L/M]C|[L/M]P|[L/M]Y|[L/M]W|[L/M]X|[L]D+complete|[L/M]Z|[M-REAL]R|[L/M]V|[L/M]U|[L/M]T|[L/M]S|[L/M]Q|[M-REAL]D|[L]R+complete|[L/M]B
262,"instance_300",1,Yes,"7,00","882,00","658,00","0,00","0,77","0,67","13,00","0,71",[L]AA+complete|[L/M]A|[L/M]C|[M-REAL]AA|[L/M]AF|[L/M]AC|[L/M]AD|[L/M]AJ|[L]B+complete|[L/M]AH|[M-REAL]AI|[L/M]AG|[M-REAL]t29t27|[L/M]AB|[L/M]D|[M-REAL]B|[L]AI+complete
263,"instance_368",1,Yes,"7,00","1.022,00","845,00","0,00","0,77","0,67","13,00","0,71",[L/M]A|[L/M]C|[L/M]AA|[L/M]AC|[L]AI+complete|[L/M]AF|[L/M]AD|[L/M]AJ|[L/M]AH|[M-REAL]AI|[L/M]AG|[M-REAL]t29t27|[L]B+complete|[L]D+complete|[L/M]AB|[M-REAL]D|[M-REAL]B
264,"instance_270",1,Yes,"7,00","947,00","726,00","0,00","0,77","0,67","13,00","0,71",[L/M]A|[L]AA+complete|[L/M]C|[M-REAL]AA|[L/M]AF|[L/M]AC|[L]D+complete|[L/M]AH|[L/M]AJ|[L/M]AD|[L/M]AI|[L]AB+complete|[L/M]AG|[M-REAL]t29t27|[M-REAL]AB|[M-REAL]D|[L/M]B
265,"instance_463",1,Yes,"4,00","397,00","198,00","0,00","0,87","0,83","15,00","0,87",[L/M]A|[M-REAL]C|[L]B+complete|[L/M]P|[L/M]R|[L/M]W|[L/M]X|[L/M]Y|[L/M]Z|[L/M]V|[L/M]U|[L/M]T|[L/M]S|[L/M]Q|[L/M]D|[M-REAL]B|[L]C+complete
266,"instance_236",1,Yes,"4,00","491,00","237,00","0,00","0,87","0,83","15,00","0,87",[L/M]A|[L/M]C|[L]W+complete|[L/M]P|[L/M]Y|[L]D+complete|[L/M]R|[M-REAL]W|[L/M]X|[L/M]Z|[L/M]U|[L/M]T|[L/M]V|[L/M]S|[L/M]Q|[M-REAL]D|[L/M]B
267,"instance_88",1,Yes,"4,00","387,00","173,00","0,00","0,87","0,83","15,00","0,87",[L/M]A|[L/M]C|[M-REAL]P|[L/M]W|[L]T+complete|[L/M]R|[L]P+complete|[L/M]Y|[L/M]X|[L/M]U|[L/M]V|[L/M]Z|[M-REAL]T|[L/M]S|[L/M]Q|[L/M]D|[L/M]B
268,"instance_199",1,Yes,"4,00","630,00","340,00","0,00","0,87","0,83","15,00","0,87",[L/M]A|[L/M]C|[L/M]P|[L/M]W|[L]Q+complete|[L]D+complete|[L/M]R|[L/M]U|[L/M]X|[L/M]Y|[L/M]T|[L/M]Z|[L/M]V|[L/M]S|[M-REAL]Q|[M-REAL]D|[L/M]B
269,"instance_336",1,Yes,"7,00","727,00","526,00","0,00","0,77","0,67","13,00","0,71",[L/M]A|[M-REAL]C|[L]AB+complete|[L]AJ+complete|[L/M]AA|[L/M]AF|[L/M]AC|[L/M]AD|[L/M]AH|[L/M]AI|[M-REAL]AJ|[L/M]AG|[M-REAL]t29t27|[M-REAL]AB|[L]C+complete|[L/M]D|[L/M]B
270,"instance_297",1,Yes,"2,00","230,00","90,00","0,00","0,93","0,91","15,00","0,93",[L/M]A|[L/M]C|[L/M]P|[L/M]Y|[L]Q+complete|[L/M]W|[L/M]R|[L/M]X|[L/M]U|[L/M]T|[L/M]V|[L/M]S|[L/M]Z|[M-REAL]Q|[L/M]D|[L/M]B
271,"instance_170",1,Yes,"2,00","233,00","93,00","1,00","0,93","0,91","15,00","0,93",[L/M]A|[L/M]C|[L/M]P|[L/M]W|[L]D+complete|[L/M]R|[L/M]Y|[L/M]X|[L/M]Z|[L/M]U|[L/M]V|[L/M]T|[L/M]S|[L/M]Q|[M-REAL]D|[L/M]B
272,"instance_78",1,Yes,"5,00","621,00","432,00","3,00","0,85","0,76","13,00","0,79",[L/M]A|[L/M]C|[L]AB+complete|[L/M]AA|[L/M]AF|[L]AG+complete|[L/M]AC|[L/M]AD|[L/M]AJ|[L/M]AI|[L/M]AH|[M-REAL]AG|[M-REAL]t29t27|[M-REAL]AB|[L/M]D|[L/M]B
273,"instance_179",1,Yes,"2,00","332,00","155,00","2,00","0,93","0,91","15,00","0,93",[L/M]A|[L/M]C|[L/M]P|[L/M]Y|[L/M]W|[L/M]R|[L/M]X|[L/M]Z|[L/M]T|[L/M]U|[L]Q+complete|[L/M]V|[L/M]S|[M-REAL]Q|[L/M]D|[L/M]B
274,"instance_189",1,Yes,"5,00","428,00","275,00","2,00","0,85","0,76","13,00","0,79",[L/M]A|[M-REAL]C|[L]AG+complete|[L/M]AA|[L/M]AF|[L/M]AC|[L/M]AJ|[L/M]AI|[L/M]AH|[L/M]AD|[M-REAL]AG|[M-REAL]t29t27|[L]C+complete|[L/M]AB|[L/M]D|[L/M]B
275,"instance_69",1,Yes,"2,00","67,00","22,00","0,00","0,93","0,91","15,00","0,93",[M-REAL]A|[L/M]C|[L/M]P|[L]A+complete|[L/M]Y|[L/M]W|[L/M]X|[L/M]R|[L/M]Z|[L/M]T|[L/M]U|[L/M]V|[L/M]S|[L/M]Q|[L/M]D|[L/M]B
276,"instance_85",1,Yes,"5,00","550,00","359,00","15,00","0,85","0,76","13,00","0,79",[L/M]A|[L/M]C|[M-REAL]AA|[L]AG+complete|[L/M]AC|[L/M]AF|[L/M]AD|[L/M]AJ|[L/M]AH|[L/M]AI|[M-REAL]t29t27|[M-REAL]AG|[L]AA+complete|[L/M]AB|[L/M]D|[L/M]B
277,"instance_182",1,Yes,"5,00","285,00","161,00","0,00","0,79","0,77","14,00","0,85",[L/M]A|[L]J+complete|[L/M]C|[L]K+complete|[L/M]E|[M-REAL]t4t8|[L/M]I|[L/M]J|[L/M]K|[L/M]I|[L/M]J|[M-REAL]t9t5|[L]I+complete|[L/M]F|[L/M]D|[L/M]B
278,"instance_492",1,Yes,"2,00","306,00","140,00","0,00","0,93","0,91","15,00","0,93",[L/M]A|[L/M]C|[L/M]P|[L/M]W|[L/M]R|[L/M]Y|[L/M]X|[L/M]U|[L]D+complete|[L/M]Z|[L/M]V|[L/M]T|[L/M]S|[L/M]Q|[M-REAL]D|[L/M]B
279,"instance_407",1,Yes,"8,00","918,00","729,00","16,00","0,73","0,58","11,00","0,62",[L/M]A|[L/M]C|[M-REAL]E|[M-REAL]t4t8|[M-REAL]I|[L/M]J|[L/M]K|[L/M]I|[L/M]J|[M-REAL]t9t5|[L]B+complete|[L]I+complete|[L/M]F|[L/M]D|[M-REAL]B|[L]E+complete
280,"instance_366",1,Yes,"2,00","229,00","90,00","0,00","0,93","0,91","15,00","0,93",[L/M]A|[L/M]C|[L/M]P|[L]B+complete|[L/M]W|[L/M]R|[L/M]T|[L/M]Y|[L/M]X|[L/M]U|[L/M]Z|[L/M]V|[L/M]S|[L/M]Q|[L/M]D|[M-REAL]B
281,"instance_369",1,Yes,"5,00","417,00","257,00","0,00","0,85","0,76","13,00","0,79",[L/M]A|[M-REAL]C|[L/M]AA|[L]AH+complete|[L/M]AF|[L/M]AC|[L/M]AD|[L/M]AJ|[L]C+complete|[L/M]AI|[M-REAL]AH|[L/M]AG|[M-REAL]t29t27|[L/M]AB|[L/M]D|[L/M]B
282,"instance_2",1,Yes,"2,00","259,00","104,00","0,00","0,93","0,91","15,00","0,93",[L/M]A|[L/M]C|[L/M]P|[L/M]W|[L/M]R|[L]Q+complete|[L/M]Y|[L/M]X|[L/M]U|[L/M]V|[L/M]T|[L/M]Z|[L/M]S|[M-REAL]Q|[L/M]D|[L/M]B
283,"instance_423",1,Yes,"5,00","588,00","399,00","2,00","0,85","0,76","13,00","0,79",[L/M]A|[L/M]C|[L/M]AA|[L]D+complete|[L/M]AC|[M-REAL]AF|[L/M]AI|[L/M]AD|[L/M]AJ|[L/M]AH|[L/M]AG|[M-REAL]t29t27|[L/M]AB|[M-REAL]D|[L]AF+complete|[L/M]B
284,"instance_120",1,Yes,"2,00","326,00","153,00","0,00","0,93","0,91","15,00","0,93",[L/M]A|[L/M]C|[L/M]P|[L/M]R|[L/M]W|[L/M]Y|[L/M]Z|[L/M]U|[L/M]X|[L]D+complete|[L/M]T|[L/M]V|[L/M]S|[L/M]Q|[M-REAL]D|[L/M]B
285,"instance_455",1,Yes,"2,00","379,00","186,00","0,00","0,93","0,91","15,00","0,93",[L/M]A|[L/M]C|[L/M]P|[L/M]R|[L/M]V|[L/M]U|[L/M]Y|[L/M]W|[L/M]Z|[L/M]T|[L/M]X|[L/M]S|[L]D+complete|[L/M]Q|[M-REAL]D|[L/M]B
286,"instance_355",1,Yes,"2,00","242,00","92,00","0,00","0,93","0,91","15,00","0,93",[L/M]A|[L/M]C|[L/M]P|[L]Z+complete|[L/M]W|[L/M]R|[L/M]X|[L/M]Y|[L/M]U|[L/M]V|[L/M]T|[L/M]S|[M-REAL]Z|[L/M]Q|[L/M]D|[L/M]B
287,"instance_397",1,Yes,"2,00","224,00","84,00","0,00","0,93","0,91","15,00","0,93",[L/M]A|[L/M]C|[L/M]P|[L]Z+complete|[L/M]Y|[L/M]W|[L/M]R|[L/M]X|[L/M]U|[L/M]T|[L/M]V|[L/M]S|[M-REAL]Z|[L/M]Q|[L/M]D|[L/M]B
288,"instance_472",1,Yes,"5,00","356,00","180,00","0,00","0,85","0,76","13,00","0,79",[L/M]A|[L]AF+complete|[L]AA+complete|[L/M]C|[M-REAL]AA|[L/M]AC|[M-REAL]AF|[L/M]AI|[L/M]AH|[L/M]AJ|[L/M]AG|[L/M]AD|[M-REAL]t29t27|[L/M]AB|[L/M]D|[L/M]B
289,"instance_442",1,Yes,"2,00","342,00","164,00","0,00","0,93","0,91","15,00","0,93",[L/M]A|[L/M]C|[L/M]P|[L/M]R|[L/M]W|[L/M]Y|[L/M]X|[L/M]Z|[L/M]T|[L/M]U|[L]B+complete|[L/M]V|[L/M]S|[L/M]Q|[L/M]D|[M-REAL]B
290,"instance_213",1,Yes,"2,00","135,00","42,00","0,00","0,93","0,91","15,00","0,93",[M-REAL]A|[L/M]C|[L/M]P|[L/M]R|[L/M]W|[L/M]Y|[L/M]X|[L/M]V|[L/M]T|[L/M]U|[L]A+complete|[L/M]Z|[L/M]S|[L/M]Q|[L/M]D|[L/M]B
291,"instance_222",1,Yes,"5,00","580,00","412,00","15,00","0,85","0,76","13,00","0,79",[L/M]A|[L]D+complete|[L/M]C|[L/M]AA|[L/M]AC|[L/M]AF|[L/M]AD|[L/M]AJ|[L/M]AH|[L]AG+complete|[L/M]AI|[M-REAL]AG|[M-REAL]t29t27|[L/M]AB|[M-REAL]D|[L/M]B
292,"instance_220",1,Yes,"2,00","78,00","25,00","0,00","0,93","0,91","15,00","0,93",[L/M]A|[M-REAL]C|[L/M]P|[L/M]R|[L]C+complete|[L/M]Y|[L/M]Z|[L/M]W|[L/M]X|[L/M]U|[L/M]V|[L/M]T|[L/M]S|[L/M]Q|[L/M]D|[L/M]B
293,"instance_456",1,Yes,"2,00","327,00","155,00","0,00","0,93","0,91","15,00","0,93",[L/M]A|[L/M]C|[L/M]P|[L/M]R|[L/M]W|[L/M]X|[L/M]Y|[L/M]Z|[L/M]V|[L/M]U|[L]D+complete|[L/M]T|[L/M]S|[L/M]Q|[M-REAL]D|[L/M]B
294,"instance_414",1,Yes,"2,00","189,00","80,00","0,00","0,93","0,91","15,00","0,93",[L/M]A|[L/M]C|[L/M]P|[L]D+complete|[L/M]Y|[L/M]W|[L/M]X|[L/M]Z|[L/M]R|[L/M]V|[L/M]T|[L/M]U|[L/M]S|[L/M]Q|[M-REAL]D|[L/M]B
295,"instance_439",1,Yes,"2,00","197,00","75,00","0,00","0,93","0,91","15,00","0,93",[L]Q+complete|[L/M]A|[L/M]C|[L/M]P|[L/M]W|[L/M]Y|[L/M]X|[L/M]R|[L/M]V|[L/M]Z|[L/M]U|[L/M]T|[L/M]S|[M-REAL]Q|[L/M]D|[L/M]B
296,"instance_452",1,Yes,"2,00","275,00","116,00","0,00","0,93","0,91","15,00","0,93",[L/M]A|[L/M]C|[L/M]P|[L/M]W|[L/M]R|[L/M]V|[L]Z+complete|[L/M]X|[L/M]T|[L/M]U|[L/M]Y|[L/M]S|[M-REAL]Z|[L/M]Q|[L/M]D|[L/M]B
297,"instance_147",1,Yes,"5,00","601,00","415,00","0,00","0,85","0,76","13,00","0,79",[L/M]A|[L/M]C|[L/M]AA|[L]AB+complete|[L]AD+complete|[L/M]AF|[L/M]AI|[L/M]AJ|[L/M]AH|[L/M]AG|[L/M]AC|[M-REAL]AD|[M-REAL]t29t27|[M-REAL]AB|[L/M]D|[L/M]B
298,"instance_367",1,Yes,"5,00","405,00","251,00","0,00","0,85","0,76","13,00","0,79",[L/M]A|[M-REAL]C|[L]AI+complete|[L/M]AA|[L/M]AC|[L/M]AF|[L/M]AJ|[L/M]AD|[L/M]AH|[M-REAL]AI|[L]C+complete|[L/M]AG|[M-REAL]t29t27|[L/M]AB|[L/M]D|[L/M]B
299,"instance_484",1,Yes,"5,00","552,00","363,00","15,00","0,85","0,76","13,00","0,79",[L/M]A|[L/M]C|[L/M]AA|[L]AD+complete|[L/M]AC|[M-REAL]AF|[L/M]AJ|[L/M]AH|[L/M]AI|[L]AF+complete|[L/M]AG|[M-REAL]AD|[M-REAL]t29t27|[L/M]AB|[L/M]D|[L/M]B
300,"instance_381",1,Yes,"2,00","278,00","126,00","0,00","0,93","0,91","15,00","0,93",[L/M]A|[L/M]C|[L/M]P|[L/M]W|[L/M]X|[L/M]R|[L/M]U|[L/M]T|[L/M]V|[L]Z+complete|[L/M]S|[L/M]Y|[M-REAL]Z|[L/M]Q|[L/M]D|[L/M]B
301,"instance_399",1,Yes,"2,00","292,00","118,00","0,00","0,93","0,91","15,00","0,93",[L/M]A|[L/M]C|[L/M]P|[L/M]R|[L/M]Y|[L]X+complete|[L/M]T|[L/M]V|[L/M]U|[L/M]Z|[L/M]W|[L/M]S|[M-REAL]X|[L/M]Q|[L/M]D|[L/M]B
302,"instance_188",1,Yes,"3,00","298,00","161,00","0,00","0,92","0,86","13,00","0,86",[L/M]A|[L/M]C|[L/M]AA|[L]AH+complete|[L/M]AF|[L/M]AC|[L/M]AJ|[L/M]AI|[L/M]AD|[M-REAL]AH|[L/M]AG|[M-REAL]t29t27|[L/M]AB|[L/M]D|[L/M]B
303,"instance_54",1,Yes,"3,00","280,00","144,00","0,00","0,92","0,86","13,00","0,86",[L/M]A|[L]AH+complete|[L/M]C|[L/M]AA|[L/M]AC|[L/M]AF|[L/M]AJ|[L/M]AD|[L/M]AI|[M-REAL]AH|[L/M]AG|[M-REAL]t29t27|[L/M]AB|[L/M]D|[L/M]B
304,"instance_49",1,Yes,"3,00","275,00","142,00","0,00","0,92","0,86","13,00","0,86",[L]AI+complete|[L/M]A|[L/M]C|[L/M]AA|[L/M]AF|[L/M]AC|[L/M]AJ|[L/M]AH|[L/M]AD|[M-REAL]AI|[L/M]AG|[M-REAL]t29t27|[L/M]AB|[L/M]D|[L/M]B
305,"instance_58",1,Yes,"0,00","64,00","16,00","0,00","1,00","1,00","15,00","1,00",[L/M]A|[L/M]C|[L/M]P|[L/M]W|[L/M]Y|[L/M]R|[L/M]X|[L/M]T|[L/M]Z|[L/M]U|[L/M]V|[L/M]S|[L/M]Q|[L/M]D|[L/M]B
306,"instance_90",1,Yes,"0,00","61,00","16,00","0,00","1,00","1,00","15,00","1,00",[L/M]A|[L/M]C|[L/M]P|[L/M]W|[L/M]Y|[L/M]X|[L/M]R|[L/M]U|[L/M]Z|[L/M]T|[L/M]V|[L/M]S|[L/M]Q|[L/M]D|[L/M]B
307,"instance_117",1,Yes,"6,00","274,00","174,00","0,00","0,82","0,68","11,00","0,69",[M-REAL]A|[L]D+complete|[L/M]C|[L/M]E|[M-REAL]t4t8|[L/M]I|[L/M]J|[L/M]K|[L/M]I|[L/M]J|[M-REAL]t9t5|[L/M]F|[M-REAL]D|[L]A+complete|[L/M]B
308,"instance_93",1,Yes,"3,00","306,00","167,00","0,00","0,92","0,86","13,00","0,86",[L/M]A|[L]AB+complete|[L/M]C|[L/M]AA|[L/M]AC|[L/M]AF|[L/M]AI|[L/M]AJ|[L/M]AH|[L/M]AD|[L/M]AG|[M-REAL]t29t27|[M-REAL]AB|[L/M]D|[L/M]B
309,"instance_113",1,Yes,"3,00","318,00","181,00","0,00","0,92","0,86","13,00","0,86",[L/M]A|[L/M]C|[L]D+complete|[L/M]AA|[L/M]AF|[L/M]AC|[L/M]AJ|[L/M]AH|[L/M]AI|[L/M]AD|[L/M]AG|[M-REAL]t29t27|[L/M]AB|[M-REAL]D|[L/M]B
310,"instance_320",1,Yes,"0,00","66,00","16,00","0,00","1,00","1,00","15,00","1,00",[L/M]A|[L/M]C|[L/M]P|[L/M]W|[L/M]R|[L/M]Y|[L/M]X|[L/M]U|[L/M]V|[L/M]Z|[L/M]T|[L/M]S|[L/M]Q|[L/M]D|[L/M]B
311,"instance_208",1,Yes,"6,00","269,00","167,00","0,00","0,82","0,68","11,00","0,69",[M-REAL]A|[L]J+complete|[L/M]C|[L/M]E|[M-REAL]t4t8|[L/M]I|[L/M]J|[L/M]K|[L/M]I|[M-REAL]J|[M-REAL]t9t5|[L/M]F|[L]A+complete|[L/M]D|[L/M]B
312,"instance_207",1,Yes,"0,00","65,00","16,00","0,00","1,00","1,00","15,00","1,00",[L/M]A|[L/M]C|[L/M]P|[L/M]R|[L/M]Y|[L/M]Z|[L/M]U|[L/M]V|[L/M]W|[L/M]X|[L/M]T|[L/M]S|[L/M]Q|[L/M]D|[L/M]B
313,"instance_440",1,Yes,"0,00","62,00","16,00","0,00","1,00","1,00","15,00","1,00",[L/M]A|[L/M]C|[L/M]P|[L/M]W|[L/M]Y|[L/M]X|[L/M]R|[L/M]U|[L/M]T|[L/M]V|[L/M]Z|[L/M]S|[L/M]Q|[L/M]D|[L/M]B
314,"instance_110",1,Yes,"0,00","65,00","16,00","0,00","1,00","1,00","15,00","1,00",[L/M]A|[L/M]C|[L/M]P|[L/M]W|[L/M]Y|[L/M]R|[L/M]U|[L/M]X|[L/M]V|[L/M]T|[L/M]Z|[L/M]S|[L/M]Q|[L/M]D|[L/M]B
315,"instance_129",1,Yes,"0,00","67,00","16,00","0,00","1,00","1,00","15,00","1,00",[L/M]A|[L/M]C|[L/M]P|[L/M]R|[L/M]W|[L/M]X|[L/M]V|[L/M]Y|[L/M]U|[L/M]T|[L/M]S|[L/M]Z|[L/M]Q|[L/M]D|[L/M]B
316,"instance_242",1,Yes,"6,00","538,00","376,00","0,00","0,82","0,68","11,00","0,69",[L/M]A|[L/M]C|[L/M]E|[M-REAL]t4t8|[L/M]I|[L/M]J|[L/M]K|[M-REAL]I|[L]B+complete|[L/M]J|[M-REAL]t9t5|[L/M]F|[L/M]D|[M-REAL]B|[L]I+complete
317,"instance_247",1,Yes,"3,00","320,00","183,00","0,00","0,92","0,86","13,00","0,86",[L/M]A|[L/M]C|[L/M]AA|[L]B+complete|[L/M]AC|[L/M]AF|[L/M]AH|[L/M]AI|[L/M]AJ|[L/M]AD|[L/M]AG|[M-REAL]t29t27|[L/M]AB|[L/M]D|[M-REAL]B
318,"instance_391",1,Yes,"3,00","307,00","177,00","0,00","0,92","0,86","13,00","0,86",[L/M]A|[L/M]C|[L/M]AA|[L/M]AF|[L/M]AH|[L]AD+complete|[L/M]AI|[L/M]AC|[L/M]AJ|[L/M]AG|[M-REAL]AD|[M-REAL]t29t27|[L/M]AB|[L/M]D|[L/M]B
319,"instance_99",1,Yes,"0,00","66,00","16,00","0,00","1,00","1,00","15,00","1,00",[L/M]A|[L/M]C|[L/M]P|[L/M]W|[L/M]R|[L/M]Y|[L/M]X|[L/M]U|[L/M]T|[L/M]Z|[L/M]V|[L/M]S|[L/M]Q|[L/M]D|[L/M]B
320,"instance_294",1,Yes,"4,00","132,00","81,00","0,00","0,91","0,79","11,00","0,77",[L/M]A|[M-REAL]C|[L/M]E|[M-REAL]t4t8|[L/M]I|[L/M]J|[L/M]K|[L/M]I|[L/M]J|[M-REAL]t9t5|[L]C+complete|[L/M]F|[L/M]D|[L/M]B
321,"instance_198",1,Yes,"4,00","227,00","139,00","0,00","0,91","0,79","11,00","0,77",[L/M]A|[L/M]C|[L/M]E|[M-REAL]t4t8|[L/M]I|[L/M]J|[L/M]K|[L]J+complete|[L/M]I|[M-REAL]J|[M-REAL]t9t5|[L/M]F|[L/M]D|[L/M]B
322,"instance_402",1,Yes,"9,00","935,00","721,00","16,00","0,45","0,53","11,00","0,62",[L/M]A|[L]E+complete|[L]K+complete|[L]J+complete|[L/M]C|[M-REAL]E|[M-REAL]G|[M-REAL]H|[L]I+complete|[L/M]F|[L]J+complete|[L]I+complete|[L/M]D|[L/M]B
323,"instance_428",1,Yes,"1,00","162,00","61,00","0,00","1,00","0,95","13,00","0,93",[L/M]A|[L/M]C|[L/M]AA|[L/M]AC|[L/M]AF|[L/M]AH|[L/M]AJ|[L/M]AD|[L/M]AI|[L/M]AG|[M-REAL]t29t27|[L/M]AB|[L/M]D|[L/M]B
324,"instance_137",1,Yes,"1,00","150,00","60,00","0,00","1,00","0,95","13,00","0,93",[L/M]A|[L/M]C|[L/M]AA|[L/M]AF|[L/M]AJ|[L/M]AH|[L/M]AI|[L/M]AC|[L/M]AD|[L/M]AG|[M-REAL]t29t27|[L/M]AB|[L/M]D|[L/M]B
325,"instance_95",1,Yes,"10,00","866,00","692,00","15,00","0,44","0,41","9,00","0,44",[L]B+complete|[L]L+complete|[L]C+complete|[L]D+complete|[L/M]A|[M-REAL]C|[M-REAL]E|[M-REAL]L|[L/M]O|[L/M]M|[L/M]F|[M-REAL]D|[M-REAL]B|[L]E+complete
326,"instance_285",1,Yes,"7,00","677,00","489,00","0,00","0,55","0,63","11,00","0,75",[L/M]A|[L/M]C|[L/M]E|[M-REAL]G|[M-REAL]H|[L]I+complete|[L]I+complete|[L/M]F|[L]K+complete|[L]J+complete|[L]J+complete|[L/M]D|[L/M]B
327,"instance_150",1,Yes,"8,00","513,00","336,00","0,00","0,56","0,53","9,00","0,56",[M-REAL]A|[M-REAL]C|[L/M]E|[L/M]L|[L]M+complete|[L]A+complete|[L]D+complete|[L/M]O|[M-REAL]M|[L]C+complete|[L/M]F|[M-REAL]D|[L/M]B
328,"instance_490",1,Yes,"8,00","866,00","691,00","0,00","0,56","0,53","9,00","0,56",[L/M]A|[L/M]C|[M-REAL]E|[M-REAL]L|[M-REAL]N|[L/M]M|[M-REAL]F|[L/M]D|[L]N+complete|[L/M]B|[L]F+complete|[L]L+complete|[L]E+complete
329,"instance_394",1,Yes,"8,00","557,00","396,00","0,00","0,56","0,53","9,00","0,56",[M-REAL]A|[L]F+complete|[L/M]C|[L/M]E|[L]D+complete|[L]O+complete|[L/M]L|[M-REAL]N|[L/M]M|[M-REAL]F|[M-REAL]D|[L]A+complete|[L/M]B
330,"instance_44",1,Yes,"10,00","722,00","549,00","0,00","0,38","0,38","8,00","0,38",[M-REAL]A|[M-REAL]C|[L]I+complete|[L]F+complete|[L/M]E|[M-REAL]G|[M-REAL]H|[M-REAL]F|[L/M]D|[L]J+complete|[L]C+complete|[L]A+complete|[L/M]B
331,"instance_350",1,Yes,"9,00","717,00","544,00","16,00","0,44","0,47","9,00","0,50",[M-REAL]A|[L]F+complete|[L/M]C|[L]M+complete|[L]N+complete|[L]L+complete|[L/M]E|[M-REAL]G|[M-REAL]H|[M-REAL]F|[L]A+complete|[L/M]D|[L/M]B
332,"instance_250",1,Yes,"7,00","681,00","494,00","0,00","0,55","0,63","11,00","0,75",[L/M]A|[L/M]C|[L/M]E|[M-REAL]G|[M-REAL]H|[L]I+complete|[L/M]F|[L]K+complete|[L]I+complete|[L/M]D|[L/M]B|[L]J+complete|[L]J+complete
333,"instance_260",1,Yes,"8,00","553,00","383,00","0,00","0,56","0,53","9,00","0,56",[L]L+complete|[L]C+complete|[L/M]A|[M-REAL]C|[L]F+complete|[L/M]E|[M-REAL]L|[L]M+complete|[L/M]O|[M-REAL]M|[M-REAL]F|[L/M]D|[L/M]B
334,"instance_474",1,Yes,"7,00","674,00","484,00","16,00","0,55","0,63","11,00","0,75",[L/M]A|[L/M]C|[L]I+complete|[L/M]E|[M-REAL]G|[M-REAL]H|[L]J+complete|[L]I+complete|[L]K+complete|[L/M]F|[L]J+complete|[L/M]D|[L/M]B
335,"instance_315",1,Yes,"8,00","744,00","530,00","0,00","0,56","0,53","9,00","0,56",[L]M+complete|[L/M]A|[L]E+complete|[L/M]C|[M-REAL]E|[L]D+complete|[L/M]L|[L/M]O|[M-REAL]M|[L]B+complete|[L/M]F|[M-REAL]D|[M-REAL]B
336,"instance_291",1,Yes,"8,00","589,00","390,00","0,00","0,50","0,50","8,00","0,50",[L]F+complete|[L]E+complete|[L/M]A|[L]I+complete|[L]J+complete|[L/M]C|[M-REAL]E|[M-REAL]G|[M-REAL]H|[M-REAL]F|[L/M]D|[L/M]B
337,"instance_72",1,Yes,"8,00","541,00","379,00","3,00","0,50","0,50","8,00","0,50",[M-REAL]A|[L]F+complete|[L/M]C|[M-REAL]E|[L]B+complete|[L/M]G|[L/M]H|[M-REAL]F|[L]A+complete|[L/M]D|[M-REAL]B|[L]E+complete
338,"instance_77",1,Yes,"6,00","295,00","182,00","1,00","0,67","0,65","9,00","0,67",[L/M]A|[M-REAL]C|[L]B+complete|[L]L+complete|[L/M]E|[M-REAL]L|[L/M]O|[L/M]M|[L/M]F|[L/M]D|[M-REAL]B|[L]C+complete
339,"instance_175",1,Yes,"6,00","238,00","135,00","1,00","0,67","0,65","9,00","0,67",[L]E+complete|[L/M]A|[M-REAL]C|[M-REAL]E|[L]D+complete|[L/M]L|[L/M]N|[L/M]M|[L/M]F|[M-REAL]D|[L]C+complete|[L/M]B
340,"instance_80",1,Yes,"8,00","771,00","579,00","17,00","0,50","0,50","8,00","0,50",[L]B+complete|[L/M]A|[L/M]C|[L]F+complete|[L/M]E|[M-REAL]G|[M-REAL]H|[M-REAL]F|[L/M]D|[M-REAL]B|[L]I+complete|[L]J+complete
